AH4_LAKE_ID,GRAND_ID,Hylak_id,GLWD_ID,CTR_LONWGS84,CTR_LATWGS84,WATERBODY_DAM_BRANCH,TYPE,AREA,EL_SPL,EL_LIM,EL_MIN,EL_ZERO,OPS_AMP,OPS_PHA,OPS_MEAN,SPL_COEFF,SPL_EXP,BR_FRAC,BR_MX_MAIN,BR_MN_MAIN,BR_MX_BR,BR_DEST_LONWGS84,BR_DEST_LATWGS84,SOURCE,SOURCE_ELEVS,SOURCE_OPS,SOURCE_SPILL,SOURCE_BRAN
102086,0,0,5355,-76.366349,59.704512,none,Lake,33969765,71,70.999,70.998,60.6,0,0,0,156.5,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
103101,0,0,7522,146.211608,72.238725,none,Lake,33938800,1,0.999,0.998,-9.4,0,0,0,155.3,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102456,0,0,6131,65.548268,53.250833,none,Lake,33935405,197,196.999,196.998,195.4,0,0,0,1,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
101250,0,0,3377,-97.627879,54.187592,none,Lake,33921106,209,208.999,208.998,208.1,0,0,0,23.1,1.058,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102239,0,0,5707,-110.189637,69.32876,none,Lake,33916997,167,166.999,166.998,156.6,0,0,0,154,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102123,0,0,5442,144.117006,68.351162,none,Lake,33910264,42,41.999,41.998,31.6,0,0,0,154.5,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102165,0,0,5532,-96.898922,61.473611,none,Lake,33879192,178,177.999,177.998,167.6,0,0,0,154.8,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
101752,0,0,4599,-70.330957,55.314897,none,Lake,33871796,446,445.999,445.998,435.6,0,0,0,154,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102262,0,0,5752,103.625369,73.861782,none,Lake,33870778,96,95.999,95.998,85.6,0,0,0,155.7,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102119,0,0,5432,-87.265248,50.316076,none,Lake,33868907,298,297.999,297.998,287.6,0,0,0,155.3,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102326,0,0,5891,-113.740236,65.52249,none,Lake,33865670,373,372.999,372.998,362.6,0,0,0,155.3,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
101846,0,0,4808,-78.489358,70.925928,none,Lake,33862814,171,170.999,170.998,160.6,0,0,0,155.6,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
101459,0,0,3967,-116.372669,63.956397,none,Lake,33848477,237,236.999,236.998,226.6,0,0,0,156,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102073,0,0,5324,-120.190307,60.448298,none,Lake,33835879,603,602.999,602.998,592.6,0,0,0,155.1,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
104189,0,0,9779,-99.969821,47.156311,none,Lake,33826582,522,521.999,521.998,511.6,0,0,0,1,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102483,0,0,6191,-75.492352,58.399309,none,Lake,33794170,172,171.999,171.998,161.6,0,0,0,154.5,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102126,0,0,5446,-92.999932,55.535421,none,Lake,33738378,146,145.999,145.998,135.6,0,0,0,154.9,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
101818,0,0,4749,-75.668571,56.677141,none,Lake,33710938,191,190.999,190.998,180.6,0,0,0,155,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102057,0,0,5281,-102.130211,62.163998,none,Lake,33707418,268,267.999,267.998,257.6,0,0,0,155.2,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
103699,0,0,8800,-102.952688,53.64828,none,Lake,33687550,269,268.999,268.998,258.6,0,0,0,153.5,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
101928,0,0,5005,-97.19036,65.167804,none,Lake,33679165,134,133.999,133.998,123.6,0,0,0,153.9,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
101907,0,0,4945,-102.515646,62.111721,none,Lake,33670849,276,275.999,275.998,265.6,0,0,0,154.8,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
101782,0,0,4680,-63.147865,53.764757,none,Lake,33645713,494,493.999,493.998,483.6,0,0,0,153.6,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102646,0,0,6579,-93.96564,62.026476,none,Lake,33640831,30,29.999,29.998,19.6,0,0,0,156.5,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102099,0,0,5373,-109.685905,64.044625,none,Lake,33640051,372,371.999,371.998,361.6,0,0,0,155,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102264,0,0,5755,-128.658172,67.308582,none,Lake,33614604,131,130.999,130.998,120.6,0,0,0,154.8,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
101495,0,0,4037,-107.27714,64.642407,none,Lake,33599194,379,378.999,378.998,368.6,0,0,0,155.2,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102134,0,0,5463,65.24129,58.480071,none,Lake,33593887,60,59.999,59.998,49.6,0,0,0,153.3,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
101418,0,0,3871,-112.416874,65.648098,none,Lake,33583596,411,410.999,410.998,400.6,0,0,0,154,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
101760,0,0,4612,-72.790001,53.339976,none,Lake,33582566,439,438.999,438.998,428.6,0,0,0,154.3,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102231,0,0,5689,-102.684231,58.354364,none,Lake,33580364,397,396.999,396.998,386.6,0,0,0,151.8,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
101047,0,0,2900,-73.84813,56.822396,none,Lake,33553747,252,251.999,251.998,241.6,0,0,0,154.7,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
101948,0,0,5041,-88.164255,51.867614,none,Lake,33540467,283,282.999,282.998,272.6,0,0,0,153.6,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102079,0,0,5340,-100.650791,60.46263,none,Lake,33538766,307,306.999,306.998,296.6,0,0,0,154.5,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
101733,0,0,4550,-100.904976,58.8181,none,Lake,33520505,325,324.999,324.998,314.6,0,0,0,154,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
101388,0,0,3806,-109.487525,63.903185,none,Lake,33496990,392,391.999,391.998,381.6,0,0,0,154.4,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102801,0,0,6926,106.809429,73.942784,none,Lake,33483164,93,92.999,92.998,82.6,0,0,0,153.5,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
101905,0,0,4932,-112.430142,52.056489,none,Lake,33449365,828,827.999,827.998,817.6,0,0,0,1,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102169,0,0,5538,-64.229352,55.242067,none,Lake,33446404,452,451.999,451.998,441.6,0,0,0,152.1,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102347,0,0,5926,-66.151674,57.946952,none,Lake,33439862,93,92.999,92.998,82.6,0,0,0,152.5,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102339,0,0,5912,-95.701069,54.431435,none,Lake,33433937,185,184.999,184.998,174.6,0,0,0,153.8,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
101358,0,0,3736,-70.913992,56.100512,none,Lake,33416682,323,322.999,322.998,312.6,0,0,0,154.3,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102289,0,0,5805,73.313317,51.594017,none,Lake,33377483,257,256.999,256.998,246.6,0,0,0,1,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102678,0,0,6646,142.499032,70.995033,none,Lake,33370725,25,24.999,24.998,14.6,0,0,0,153,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
103942,0,0,9316,78.734439,53.440708,none,Lake,33329734,109,108.999,108.998,105.1,0,0,0,152.5,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102318,0,0,5861,-104.531515,58.501232,none,Lake,33325751,392,391.999,391.998,381.6,0,0,0,152.3,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
101913,0,0,4961,-93.791294,47.568142,none,Lake,33314153,403,402.999,402.998,385,0,0,0,155.1,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
101297,0,0,3455,28.941294,66.263963,none,Lake,33301088,240,239.999,239.998,229.6,0,0,0,152.1,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
101728,0,0,4537,-71.818007,69.670474,none,Lake,33294726,399,398.999,398.998,388.6,0,0,0,153.5,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102128,0,0,5448,-65.973041,53.719314,none,Lake,33279740,481,480.999,480.998,470.6,0,0,0,153.5,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102277,0,0,5780,89.338742,55.201057,none,Lake,33262611,398,397.999,397.998,387,0,0,0,152.9,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102092,0,0,5365,-112.412003,62.29978,none,Lake,33235141,204,203.999,203.998,193.6,0,0,0,152.2,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
101704,0,0,4484,-102.825311,66.062325,none,Lake,33215174,199,198.999,198.998,188.6,0,0,0,153.1,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102469,0,0,6166,37.503164,64.721152,none,Lake,33181375,131,130.999,130.998,120.6,0,0,0,151.5,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102249,0,0,5725,-126.465245,67.649838,none,Lake,33175298,237,236.999,236.998,226.6,0,0,0,152.1,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
104082,0,0,9584,70.387526,69.773087,none,Lake,33167255,30,29.999,29.998,19.6,0,0,0,150.8,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
104337,0,0,10083,-74.680759,52.672209,none,Lake,33162464,360,359.999,359.998,349.6,0,0,0,151.9,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102220,0,0,5666,-125.833589,66.750627,none,Lake,33144336,325,324.999,324.998,314.6,0,0,0,152.2,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102199,0,0,5607,-159.305644,59.188757,none,Lake,33116459,11,10.999,10.998,0.6,0,0,0,152.6,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
103511,0,0,8387,-74.810383,56.519327,none,Lake,33104473,244,243.999,243.998,233.6,0,0,0,150.4,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
101933,0,0,5016,-75.236846,57.360433,none,Lake,33103472,185,184.999,184.998,174.6,0,0,0,151.7,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
101106,0,0,3043,-104.96902,61.577363,none,Lake,33100450,389,388.999,388.998,378.6,0,0,0,150.8,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102282,0,0,5793,-105.798796,53.88598,none,Lake,33094134,507,506.999,506.998,496.6,0,0,0,151.4,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102172,0,0,5552,-140.23967,68.148161,none,Lake,33088364,292,291.999,291.998,281.6,0,0,0,149.7,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102089,0,0,5362,-111.451131,69.550273,none,Lake,33075706,171,170.999,170.998,160.6,0,0,0,153.1,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
101998,0,0,5158,-100.585885,61.990373,none,Lake,33073594,266,265.999,265.998,255.6,0,0,0,152.4,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102512,0,0,6251,-111.468104,55.007158,none,Lake,33039592,595,594.999,594.998,582.8,0,0,0,151.1,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102190,0,0,5587,-155.462403,58.855838,none,Lake,33039581,32,31.999,31.998,21.6,0,0,0,152.6,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102130,0,0,5451,-83.746445,50.733665,none,Lake,33030873,104,103.999,103.998,93.6,0,0,0,152.2,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
101943,0,0,5035,-135.92294,62.529991,none,Lake,33030052,526,525.999,525.998,515.6,0,0,0,152.8,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102114,0,0,5410,-70.164327,57.095326,none,Lake,33023947,234,233.999,233.998,223.6,0,0,0,152.6,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102307,0,0,5839,-96.225922,62.521045,none,Lake,33017353,128,127.999,127.998,117.6,0,0,0,152.3,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102072,0,0,5323,-117.083175,63.482521,none,Lake,33004415,191,190.999,190.998,180.6,0,0,0,152.6,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102205,0,0,5621,-100.290228,62.843863,none,Lake,32993355,276,275.999,275.998,265.6,0,0,0,150.7,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102109,0,0,5391,-102.146062,58.487766,none,Lake,32981664,370,369.999,369.998,359.6,0,0,0,150.1,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102131,0,0,5458,159.526,69.722992,none,Lake,32966470,1,0.999,0.998,-9.4,0,0,0,149.9,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102253,0,0,5730,-100.961669,54.850099,none,Lake,32938134,290,289.999,289.998,279.6,0,0,0,151.7,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102185,0,0,5575,-109.805386,55.669968,none,Lake,32866531,500,499.999,499.998,489.6,0,0,0,19,1.182,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102278,0,0,5781,-102.504048,54.23534,none,Lake,32819680,284,283.999,283.998,273.6,0,0,0,149.6,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
101134,0,0,3095,149.503507,72.009805,none,Lake,32783994,1,0.999,0.998,-9.4,0,0,0,150.8,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102062,0,0,5300,-108.717437,63.240337,none,Lake,32763680,361,360.999,360.998,350.6,0,0,0,152.4,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102107,0,0,5388,-110.465047,63.474302,none,Lake,32756217,410,409.999,409.998,399.6,0,0,0,150.4,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102088,0,0,5357,-80.412818,49.425377,none,Lake,32748177,261,260.999,260.998,250.6,0,0,0,151.2,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102149,0,0,5488,-154.856927,60.95672,none,Lake,32744298,354,353.999,353.998,343.6,0,0,0,150.8,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102303,0,0,5834,109.664877,73.08912,none,Lake,32744186,16,15.999,15.998,5.6,0,0,0,151.8,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
103325,0,0,7976,-63.897719,50.545288,none,Lake,32731891,99,98.999,98.998,88.6,0,0,0,149.4,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
101894,0,0,4906,-92.60071,63.237281,none,Lake,32728590,44,43.999,43.998,33.6,0,0,0,149.5,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
101970,0,0,5102,77.06361,50.847192,none,Lake,32707157,145,144.999,144.998,134.6,0,0,0,1,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102376,0,0,5974,-99.612899,61.453016,none,Lake,32693531,294,293.999,293.998,283.6,0,0,0,150.8,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
103784,0,0,8983,-153.184692,61.087485,none,Lake,32667456,374,373.999,373.998,363.6,0,0,0,151.5,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102101,0,0,5377,-62.980696,53.659353,none,Lake,32642491,479,478.999,478.998,468.6,0,0,0,150.6,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102168,0,0,5537,-96.339428,55.364727,none,Lake,32634906,201,200.999,200.998,190.6,0,0,0,147.8,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102315,0,0,5858,-124.782237,69.083645,none,Lake,32608675,224,223.999,223.998,213.6,0,0,0,148.9,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
101966,0,0,5091,-71.961563,56.243782,none,Lake,32550472,343,342.999,342.998,332.6,0,0,0,150.1,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
101725,0,0,4530,-110.15688,61.386506,none,Lake,32539397,323,322.999,322.998,312.6,0,0,0,147.8,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102011,0,0,5192,-110.285353,68.808839,none,Lake,32523855,121,120.999,120.998,110.6,0,0,0,147.8,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102377,0,0,5975,-75.281866,58.932725,none,Lake,32521546,135,134.999,134.998,124.6,0,0,0,148.8,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
101891,0,0,4901,-99.693635,66.117993,none,Lake,32490355,148,147.999,147.998,137.6,0,0,0,150.1,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100889,0,0,2488,70.025897,55.246441,Tavolzhan,Lake,32452951,120,119.999,119.998,110,0,0,0,1,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
101979,0,0,5113,-91.982635,47.950381,none,Lake,32446585,418,417.999,417.998,399,0,0,0,146.8,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102044,0,0,5262,6.356327,61.523866,none,Lake,32442032,207,206.999,206.998,90,0,0,0,149.2,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102390,0,0,6002,-95.489314,53.594479,none,Lake,32414304,252,251.999,251.998,241.6,0,0,0,148.4,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
105646,0,0,12654,-66.950625,56.341225,none,Lake,32395509,378,377.999,377.998,367.6,0,0,0,146.4,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
101987,0,0,5133,-116.870781,55.766661,none,Lake,32353871,618,617.999,617.998,616.3,0,0,0,151.1,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102036,0,0,5243,-106.007656,72.113915,none,Lake,32344404,89,88.999,88.998,78.6,0,0,0,149.5,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102184,0,0,5574,-101.403875,56.5702,none,Lake,32327240,339,338.999,338.998,328.6,0,0,0,148.6,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102112,0,0,5405,154.607605,67.935062,none,Lake,32295889,34,33.999,33.998,22,0,0,0,148.5,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102509,0,0,6247,-112.433331,62.179155,none,Lake,32282473,207,206.999,206.998,196.6,0,0,0,148.9,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102012,0,0,5193,-90.598659,64.773853,none,Lake,32278826,57,56.999,56.998,46.6,0,0,0,150.8,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
101362,0,0,3747,-122.705164,61.733848,none,Lake,32268635,331,330.999,330.998,320.6,0,0,0,148.8,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102322,0,0,5867,-61.845288,50.677001,none,Lake,32220289,102,101.999,101.998,91.6,0,0,0,148.3,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
101745,0,0,4581,-94.222171,62.926626,none,Lake,32201560,88,87.999,87.998,77.6,0,0,0,148.7,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102279,0,0,5782,96.872811,52.561863,none,Lake,32200734,1078,1077.999,1077.998,1067.6,0,0,0,147.4,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102235,0,0,5700,-96.915741,55.706516,none,Lake,32197018,188,187.999,187.998,177.6,0,0,0,146.4,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
101690,0,0,4463,-118.535369,62.897381,none,Lake,32195344,274,273.999,273.998,263.6,0,0,0,146.7,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102261,0,0,5747,-75.972962,49.133163,none,Lake,32188272,333,332.999,332.998,322.6,0,0,0,148.7,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102064,0,0,5305,-70.833093,54.8228,none,Lake,32172526,460,459.999,459.998,449.6,0,0,0,147.3,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
101786,0,0,4689,37.976848,66.480294,none,Lake,32164823,162,161.999,161.998,160.2,0,0,0,148.2,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
104272,0,0,9957,-165.132794,61.753453,none,Lake,32163630,2,1.999,1.998,-8.4,0,0,0,148.2,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
101708,0,0,4499,-113.048384,53.423908,none,Lake,32144571,732,731.999,731.998,728.5,0,0,0,147.3,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102078,0,0,5339,-134.218638,62.832512,none,Lake,32128900,596,595.999,595.998,585.6,0,0,0,148.9,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
101858,0,0,4834,-73.777607,69.073399,none,Lake,32108587,119,118.999,118.998,108.6,0,0,0,146.9,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102248,0,0,5724,-110.465036,69.724863,none,Lake,32082988,128,127.999,127.998,117.6,0,0,0,146.6,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102115,0,0,5412,-96.159563,52.631824,none,Lake,32043479,254,253.999,253.998,243.6,0,0,0,147,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102093,0,0,5366,-101.187635,57.692701,none,Lake,32031390,372,371.999,371.998,361.6,0,0,0,145.8,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102449,0,0,6121,146.434564,70.400887,none,Lake,32023349,22,21.999,21.998,11.6,0,0,0,146.4,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
