,S_1_ID,S_1_area_cor,S_1_area_org,S_1_lake,ID_t,lat_t,lon_t,order_t,AS1,IDS1,lat_s,lon_s,ID_s,AS2,IDS2,AINT,AP1,AP2,weight,AP2N
903,3025508,1193068734.147832,1193068734.147832,0,149,50.99896837736342,-112.91496504011127,149,1193068734.147832,149,50.875,246.875,544,489385021.72833663,544,96434042.99905461,0.08082857277115232,0.1970514803630142,0.08082857277115255,0.19705148036301412
907,3025508,1193068734.147832,1193068734.147832,0,149,50.99896837736342,-112.91496504011127,149,1193068734.147832,149,51.125,246.875,592,486783099.29954004,592,263082771.78057903,0.220509317066707,0.5404517374558481,0.2205093170667076,0.5404517374558483
901,3025508,1193068734.147832,1193068734.147832,0,149,50.99896837736342,-112.91496504011127,149,1193068734.147832,149,50.875,247.375,546,489385021.7282988,546,184468728.94963765,0.15461701716741186,0.37693987506641075,0.15461701716741227,0.3778779206888687
904,3025508,1193068734.147832,1193068734.147832,0,149,50.99896837736342,-112.91496504011127,149,1193068734.147832,149,50.875,247.125,545,489385021.7283366,545,283834266.15773875,0.23790269414818907,0.5799815146678079,0.2379026941481897,0.5799815146678077
906,3025508,1193068734.147832,1193068734.147832,0,149,50.99896837736342,-112.91496504011127,149,1193068734.147832,149,51.125,247.375,594,486783099.2995025,594,39258642.929803826,0.032905600328085816,0.08064914945958139,0.032905600328085906,0.23970536059316636
911,3025607,1200723570.494876,1200723570.4948797,0,150,50.89045602626389,-114.67489767002057,150,1200723570.494876,150,50.625,244.875,488,491977276.8745534,488,43616671.92014344,0.03632532332330822,0.08865586678562193,0.03632532332330811,0.1219454675211369
923,3025607,1200723570.494876,1200723570.4948797,0,150,50.89045602626389,-114.67489767002057,150,1200723570.494876,150,51.125,245.625,587,486783099.29954004,587,181054398.0203306,0.15078774371499126,0.37194059999383733,0.1507877437149908,0.37194059999383733
921,3025607,1200723570.494876,1200723570.4948797,0,150,50.89045602626389,-114.67489767002057,150,1200723570.494876,150,51.125,245.875,588,486783099.2995025,588,65425759.91862032,0.054488611305977125,0.13440433739949112,0.05448861130597696,0.13440433739949106
918,3025607,1200723570.494876,1200723570.4948797,0,150,50.89045602626389,-114.67489767002057,150,1200723570.494876,150,50.875,244.875,536,489385021.7283366,536,50481617.69293635,0.042042664051418974,0.10315317276089275,0.04204266405141884,0.10315317276089273
915,3025607,1200723570.494876,1200723570.4948797,0,150,50.89045602626389,-114.67489767002057,150,1200723570.494876,150,50.875,245.125,537,489385021.72829884,537,373713301.63441133,0.311240081245666,0.763638617942608,0.31124008124566505,0.7636386179426083
917,3025607,1200723570.494876,1200723570.4948797,0,150,50.89045602626389,-114.67489767002057,150,1200723570.494876,150,50.875,245.375,538,489385021.7283366,538,184384129.50411552,0.1535608478378766,0.37676700617631353,0.15356084783787613,0.37676700617631365
919,3025607,1200723570.494876,1200723570.4948797,0,150,50.89045602626389,-114.67489767002057,150,1200723570.494876,150,51.125,245.375,586,486783099.29954004,586,28245274.447900593,0.0235235445875851,0.05802435312266249,0.023523544587585026,0.05802435313305633
914,3025607,1200723570.494876,1200723570.4948797,0,150,50.89045602626389,-114.67489767002057,150,1200723570.494876,150,50.875,245.875,540,489385021.72829884,540,40922640.961334825,0.0340816504039049,0.08362054240404322,0.0340816504039048,0.08362054240404317
912,3025607,1200723570.494876,1200723570.4948797,0,150,50.89045602626389,-114.67489767002057,150,1200723570.494876,150,50.625,245.125,489,491977276.87451535,489,138998077.78195614,0.11576192988754967,0.28252946694001324,0.11576192988754931,0.28841996730276714
916,3025607,1200723570.494876,1200723570.4948797,0,150,50.89045602626389,-114.67489767002057,150,1200723570.494876,150,50.875,245.625,539,489385021.72833663,539,93881698.61313052,0.07818760364172526,0.19183606862664743,0.07818760364172501,0.19183606862664743
926,3025816,501965743.10237336,505912951.99578416,0,151,49.44059298279062,-114.1645041393133,151,501965743.10237336,151,49.375,245.875,252,504791911.0652719,252,291608158.13424796,0.5809323885968369,0.5776799345275992,0.5809323885968352,0.5776799345275992
927,3025816,501965743.10237336,505912951.99578416,0,151,49.44059298279062,-114.1645041393133,151,501965743.10237336,151,49.625,245.625,299,502248690.66659164,299,19493380.30114261,0.038834084933096785,0.03881220730564915,0.03883408493309667,0.03881220730564917
929,3025816,501965743.10237336,505912951.99578416,0,151,49.44059298279062,-114.1645041393133,151,501965743.10237336,151,49.625,246.125,301,502248690.66659164,301,13090506.772933036,0.02607848633659308,0.026063794722011376,0.026078486336593,0.02606379471146083
928,3025816,501965743.10237336,505912951.99578416,0,151,49.44059298279062,-114.1645041393133,151,501965743.10237336,151,49.625,245.875,300,502248690.66655284,300,113770238.11942738,0.22664940722105117,0.22652172167624507,0.22664940722105048,0.22652172175297877
924,3025816,501965743.10237336,505912951.99578416,0,151,49.44059298279062,-114.1645041393133,151,501965743.10237336,151,49.375,245.625,251,504791911.0653109,251,60274900.943990454,0.12007771799618146,0.11940544137640109,0.12007771799618108,0.12795900663833218
931,3025816,501965743.10237336,505912951.99578416,0,151,49.44059298279062,-114.1645041393133,151,501965743.10237336,151,49.125,245.875,204,507325186.5628166,204,3728558.830633512,0.0074279149162437795,0.007349445541812943,0.007427914916243756,0.011600055757799715
936,3025858,171130735.0086895,171130735.00869054,0,152,49.40739629392653,-113.31990052452322,152,171130735.0086895,152,49.375,246.625,255,504791911.065272,255,152013747.46598077,0.8882901569858972,0.3011414092297621,0.8882901569858972,0.30114140922976224
935,3025858,171130735.0086895,171130735.00869054,0,152,49.40739629392653,-113.31990052452322,152,171130735.0086895,152,49.625,246.625,303,502248690.66655284,303,2343747.186526229,0.013695653129797057,0.004666507310184832,0.013695653129797057,0.004666507310184828
933,3025858,171130735.0086895,171130735.00869054,0,152,49.40739629392653,-113.31990052452322,152,171130735.0086895,152,49.375,246.875,256,504791911.0653109,256,16773240.356182504,0.09801418988430577,0.03322802919084881,0.09801418988430577,0.033228029190848815
938,3025995,248802542.10873097,252681208.2353116,0,153,49.82779557842911,-111.58893969511156,153,248802542.10873097,153,49.875,248.375,358,499695571.02305037,358,188237437.7340412,0.7565736110999148,0.3767042348377309,0.7565736110999142,0.3798121608660758
939,3025995,248802542.10873097,252681208.2353116,0,153,49.82779557842911,-111.58893969511156,153,248802542.10873097,153,49.875,248.125,357,499695571.0230504,357,12230647.149253856,0.04915804736395681,0.024476196825626198,0.04915804736395677,0.024476196825626205
937,3025995,248802542.10873097,252681208.2353116,0,153,49.82779557842911,-111.58893969511156,153,248802542.10873097,153,49.875,248.625,359,499695571.0230118,359,48334457.2254361,0.19426834153612912,0.09672780794611088,0.19426834153612896,0.09796808327833906
945,3026210,640975188.3732119,640975188.3732091,0,154,50.131254810932504,-113.82160403165622,154,640975188.3732119,154,50.125,246.375,398,497132598.0372331,398,179942772.85295433,0.2807328210467041,0.3619613229214902,0.28073282104670394,0.3619613229214904
947,3026210,640975188.3732119,640975188.3732091,0,154,50.131254810932504,-113.82160403165622,154,640975188.3732119,154,50.125,245.875,396,497132598.0371947,396,43320830.7605245,0.06758581540491809,0.08714140036595085,0.06758581540491805,0.08714140036595085
941,3026210,640975188.3732119,640975188.3732091,0,154,50.131254810932504,-113.82160403165622,154,640975188.3732119,154,50.375,246.375,446,494559817.8566889,446,297497.35638686985,0.00046413240603261874,0.000601539683664873,0.0004641324060326184,0.0006015396836648731
946,3026210,640975188.3732119,640975188.3732091,0,154,50.131254810932504,-113.82160403165622,154,640975188.3732119,154,50.125,246.125,397,497132598.0372331,397,387438291.8729738,0.6044513093498799,0.7793459801321585,0.6044513093498795,0.7793459801321582
940,3026210,640975188.3732119,640975188.3732091,0,154,50.131254810932504,-113.82160403165622,154,640975188.3732119,154,50.375,246.125,445,494559817.8566889,445,8378825.79498863,0.013071997086586145,0.0169419865756595,0.013071997086586136,0.016941986575659502
943,3026210,640975188.3732119,640975188.3732091,0,154,50.131254810932504,-113.82160403165622,154,640975188.3732119,154,49.875,246.125,349,499695571.02305037,349,4630583.207094212,0.007224278398118003,0.009266808584302238,0.0072242783981179975,0.009266808584302236
944,3026210,640975188.3732119,640975188.3732091,0,154,50.131254810932504,-113.82160403165622,154,640975188.3732119,154,49.875,246.375,350,499695571.02305037,350,16966386.52828993,0.026469646307761826,0.033953445882167504,0.02646964630776181,0.03395344588216752
955,3026395,376584774.31477875,395304145.29853404,0,155,50.375558445172416,-112.84823310020268,155,376584774.31477875,155,50.125,247.125,401,497132598.0372331,401,13693716.86968666,0.036362906319309635,0.027545401214387994,0.03636290631930966,0.027545401214387998
954,3026395,376584774.31477875,395304145.29853404,0,155,50.375558445172416,-112.84823310020268,155,376584774.31477875,155,50.625,247.375,498,491977276.8745155,498,405560.79563104565,0.0010769442189185441,0.0008243486329440549,0.001076944218918545,0.0008243486329440553
950,3026395,376584774.31477875,395304145.29853404,0,155,50.375558445172416,-112.84823310020268,155,376584774.31477875,155,50.375,246.875,448,494559817.85668886,448,148392.92167090863,0.0003940491804027911,0.00030005050210914875,0.00039404918040279144,0.00030005050210914886
951,3026395,376584774.31477875,395304145.29853404,0,155,50.375558445172416,-112.84823310020268,155,376584774.31477875,155,50.375,247.125,449,494559817.8566889,449,337117599.72548777,0.8951971049251681,0.6816518195644758,0.8951971049251688,0.6816518195640888
952,3026395,376584774.31477875,395304145.29853404,0,155,50.375558445172416,-112.84823310020268,155,376584774.31477875,155,50.625,247.125,497,491977276.8745534,497,4153918.9710544106,0.011030501640999014,0.008443314694214213,0.011030501640999023,0.008443314694214216
949,3026395,376584774.31477875,395304145.29853404,0,155,50.375558445172416,-112.84823310020268,155,376584774.31477875,155,50.375,247.375,450,494559817.8566507,450,21065585.031247627,0.055938493715200974,0.042594614990240746,0.055938493715201015,0.04259461499024075
962,3026457,1313643833.0831769,1313643833.083181,0,156,50.42865763953655,-114.61245114913105,156,1313643833.0831769,156,50.625,245.875,492,491977276.87451535,492,37272729.13497261,0.028373542505423226,0.07576107858428482,0.028373542505423212,0.07576107858428485
965,3026457,1313643833.0831769,1313643833.083181,0,156,50.42865763953655,-114.61245114913105,156,1313643833.0831769,156,50.125,245.125,393,497132598.0371947,393,2452157.9678238793,0.001866684032663985,0.0049326034492721245,0.0018666840326639841,1.0
968,3026457,1313643833.0831769,1313643833.083181,0,156,50.42865763953655,-114.61245114913105,156,1313643833.0831769,156,50.375,245.125,441,494559817.85665065,441,163998637.3715759,0.12484254349724633,0.33160526077982194,0.12484254349724627,1.0
958,3026457,1313643833.0831769,1313643833.083181,0,156,50.42865763953655,-114.61245114913105,156,1313643833.0831769,156,50.625,245.375,490,491977276.87455344,490,82571012.73059873,0.0628564688929427,0.1678350131436112,0.06285646889294268,0.16783501314361154
959,3026457,1313643833.0831769,1313643833.083181,0,156,50.42865763953655,-114.61245114913105,156,1313643833.0831769,156,50.625,245.625,491,491977276.8745534,491,159653316.9015603,0.12153470589272841,0.3245135993186723,0.12153470589272836,0.324513599318672
972,3026457,1313643833.0831769,1313643833.083181,0,156,50.42865763953655,-114.61245114913105,156,1313643833.0831769,156,50.375,245.875,444,494559817.85665065,444,9000726.491255574,0.006851725151505103,0.01819946984424128,0.0068517251515051,0.01819946984424127
969,3026457,1313643833.0831769,1313643833.083181,0,156,50.42865763953655,-114.61245114913105,156,1313643833.0831769,156,50.375,245.375,442,494559817.85668886,442,464313567.9375776,0.35345468554274284,0.9388420797100102,0.3534546855427427,0.9388420797100102
961,3026457,1313643833.0831769,1313643833.083181,0,156,50.42865763953655,-114.61245114913105,156,1313643833.0831769,156,50.625,245.125,489,491977276.87451535,489,134702141.6860551,0.10254083968095336,0.27379748622091843,0.10254083968095332,0.2795059321730281
967,3026457,1313643833.0831769,1313643833.083181,0,156,50.42865763953655,-114.61245114913105,156,1313643833.0831769,156,50.125,245.375,394,497132598.0372331,394,123427384.90730953,0.09395802865196749,0.24827859889820653,0.09395802865196745,0.2938512457069426
960,3026457,1313643833.0831769,1313643833.083181,0,156,50.42865763953655,-114.61245114913105,156,1313643833.0831769,156,50.625,244.875,488,491977276.8745534,488,2446187.0006059986,0.001862138685540582,0.004972154437998035,0.001862138685540581,0.006839160447160616
970,3026457,1313643833.0831769,1313643833.083181,0,156,50.42865763953655,-114.61245114913105,156,1313643833.0831769,156,50.375,245.625,443,494559817.85668886,443,133805970.95384192,0.10185863746628622,0.27055568633482385,0.10185863746628618,0.2705556863348239
975,3026664,558093078.9256884,558093078.9256928,0,157,48.9752673771623,-113.42527256056715,157,558093078.9256884,157,49.125,246.625,207,507325186.5628165,207,166201267.64643976,0.29780205833473505,0.3276030286855488,0.2978020583347357,0.3276030286855488
976,3026664,558093078.9256884,558093078.9256928,0,157,48.9752673771623,-113.42527256056715,157,558093078.9256884,157,48.875,246.625,159,509848471.7490951,159,180984663.0839097,0.3242911799449287,0.35497735721952944,0.3242911799449294,0.4757143144723491
977,3026664,558093078.9256884,558093078.9256928,0,157,48.9752673771623,-113.42527256056715,157,558093078.9256884,157,48.875,246.375,158,509848471.7491345,158,144618520.2238188,0.25912975036745645,0.2836500023775237,0.259129750367457,0.2843943118267683
973,3026664,558093078.9256884,558093078.9256928,0,157,48.9752673771623,-113.42527256056715,157,558093078.9256884,157,49.125,246.875,208,507325186.5628557,208,59712413.95253888,0.10699364713048116,0.1177004720721484,0.1069936471304814,0.1222927130554641
974,3026664,558093078.9256884,558093078.9256928,0,157,48.9752673771623,-113.42527256056715,157,558093078.9256884,157,48.875,246.875,160,509848471.7491344,160,469063.94223705493,0.0008404761856928745,0.0009200065671038294,0.0008404761856928764,0.006853144559137273
978,3026664,558093078.9256884,558093078.9256928,0,157,48.9752673771623,-113.42527256056715,157,558093078.9256884,157,49.125,246.375,206,507325186.5628557,206,6107150.076742957,0.010942888036703536,0.012037939843119348,0.01094288803670356,0.012037939843119329
988,3026990,1391024415.547706,1391024415.5477054,0,158,51.46252517901779,-111.95761009147125,158,1391024415.547706,158,51.625,248.125,693,481550441.34096086,693,305630159.78544736,0.21971588447288876,0.634679430330013,0.2197158844728885,0.7036770658220192
983,3026990,1391024415.547706,1391024415.5477054,0,158,51.46252517901779,-111.95761009147125,158,1391024415.547706,158,51.375,247.875,644,484171556.71420425,644,131118579.10895737,0.09426044406081137,0.2708101648902803,0.09426044406081126,0.29618978235400745
989,3026990,1391024415.547706,1391024415.5477054,0,158,51.46252517901779,-111.95761009147125,158,1391024415.547706,158,51.625,247.625,691,481550441.34096086,691,51041394.93906803,0.036693385370213535,0.10599387012694744,0.036693385370213494,0.1844526940632558
